case_id,open_date,close_date,target_close_date,case_topic,service_name,assigned_department,assigned_team,case_status,closure_reason,closure_comments,on_time,report_source,full_address,street_number,street_name,zip_code,neighborhood,public_works_district,city_council_district,fire_district,police_district,ward,precinct,longitude,latitude
BCS-00151534,2026-01-29 11:22:27.084024+00,2026-01-29 13:45:11+00,2026-02-01 11:22:27.084024+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.0694,42.340113
BCS-00151542,2026-01-29 11:27:53.027793+00,2026-01-29 12:30:14+00,2026-02-01 11:27:53.027793+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.069427,42.340131
BCS-00151547,2026-01-29 11:33:22.999401+00,2026-01-29 12:30:18+00,2026-02-01 11:33:22.999401+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.0694,42.340113
BCS-00151558,2026-01-29 11:38:32.360616+00,,2026-02-01 11:38:32.360616+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"96 Pembroke St, Boston, MA 02118",96,Pembroke St,02118,South End,1C,7,4,D4,04,04,-71.0767305,42.342219
BCS-00151561,2026-01-29 11:40:14.175252+00,2026-01-29 12:30:21+00,2026-02-01 11:40:14.175252+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.069427,42.340131
BCS-00151576,2026-01-29 11:54:49.049725+00,2026-01-29 12:30:25+00,2026-02-01 11:54:49.049725+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.0694,42.340113
BCS-00151842,2026-01-29 14:57:52.215+00,2026-01-29 16:45:12+00,2026-02-01 14:57:52.215+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"41 Clarkson St 1, Dorchester, MA 02125",41,Clarkson St,02125,Dorchester,3,3,7,C11,15,03,-71.067132,42.308811
BCS-00151939,2026-01-29 16:03:49.197238+00,2026-01-29 16:30:16+00,2026-02-01 16:03:49.197238+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,,,,,,,0,0,,,,,
BCS-00151980,2026-01-29 16:25:13.724+00,2026-01-30 19:15:01+00,2026-02-01 16:25:13.724+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"867 Washington St 1, Dorchester, MA 02124",867,Washington St,02124,Dorchester,7A,4,8,C11,17,04,-71.07127,42.28145
BCS-00151992,2026-01-29 16:36:55.163+00,,2026-02-01 16:36:55.163+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,Ukraine Way & Washington St,,Ukraine Way & Washington St,02130,Jamaica Plain,2,6,12,E5,19,09,-71.11581526,42.29833251
BCS-00152072,2026-01-29 17:51:54.367+00,,2026-02-01 17:51:54.367+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"23 W Cedar St, Boston, MA 02108",23,W Cedar St,02108,Beacon Hill,1B,8,3,A1,05,03,-71.0696115,42.358518
BCS-00152095,2026-01-29 18:11:12.181077+00,,2026-02-01 18:11:12.181077+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"63 Westover St, Boston, MA 02132",63,Westover St,02132,West Roxbury,6A,6,10,E5,20,20,-71.1578385,42.293403
BCS-00152103,2026-01-29 18:14:45.658+00,2026-01-30 15:10:08+00,2026-02-01 18:15:02.371092+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,ONTIME,Call,"15 Tonawanda St, Boston, MA 02124",15,Tonawanda St,02124,Dorchester,3,4,7,C11,17,02,-71.065719,42.299325
BCS-00152105,2026-01-29 18:16:18.629+00,2026-01-29 19:30:10+00,2026-02-01 18:16:18.629+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"65 Hazleton St, Mattapan, MA 02126",65,Hazleton St,02126,Mattapan,7B,4,12,B3,14,08,-71.0959725,42.280668
BCS-00152136,2026-01-29 18:45:20.404+00,2026-02-03 13:24:02+00,2026-02-01 18:45:20.404+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,OVERDUE,Call,"108 Main St, Boston, MA 02129",108,Main St,02129,Charlestown,1A,1,3,A15,02,01,-71.063649,42.374178
BCS-00152176,2026-01-29 20:06:59.998839+00,,2026-02-01 20:07:02.468669+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"747 Hyde Park Ave, Boston, MA 02131",747,Hyde Park Ave,02131,Roslindale,8A,5,12,E18,18,08,-71.1201915,42.274872
BCS-00152199,2026-01-29 20:55:40.527+00,2026-01-30 05:00:03+00,2026-02-01 20:56:02.364988+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,ONTIME,Call,Dakota St & Iowa St,119,Dakota St,02124,Dorchester,3,4,7,C11,15,05,-71.06748224,42.3000089
BCS-00152214,2026-01-29 22:13:28.657155+00,,2026-02-01 22:13:28.657155+00,Tree or Stump Removal,Tree or Stump Removal,Parks & Recreation,Urban Forestry,In progress,,,OVERDUE,BOS311,"47 Milford St, Boston, MA 02118",47,Milford St,02118,South End,1C,2,4,D4,03,07,-71.069949,42.344379
BCS-00152248,2026-01-30 07:21:55.398+00,2026-01-30 09:00:08+00,2026-02-02 07:21:55.398+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"37 Pelton St, West Roxbury, MA 02132",37,Pelton St,02132,West Roxbury,6B,6,10,E5,20,10,-71.147592,42.282585
BCS-00152335,2026-01-30 09:24:27.748+00,,2026-02-02 09:24:27.748+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"60 Baldwin St, Boston, MA 02129",60,Baldwin St,02129,Charlestown,1A,1,3,A15,02,07,-71.0704395,42.382089
BCS-00152338,2026-01-30 09:32:36.523551+00,,2026-02-02 09:32:36.523551+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"490 Truman Pkwy, Boston, MA 02136",490,Truman Pkwy,02136,Hyde Park,8B,5,12,E18,18,16,-71.1128205,42.257619
BCS-00152340,2026-01-30 09:33:31.01793+00,2026-01-30 15:00:11+00,2026-02-02 09:33:31.01793+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"8 Falcon St, Boston, MA 02128",8,Falcon St,02128,East Boston,9,1,1,A7,01,08,-71.0400285,42.382107
BCS-00152416,2026-01-30 10:43:17.281176+00,2026-01-30 17:00:03+00,2026-02-02 10:43:17.281176+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,Claremont Park & Claremont St,33,Claremont Park,02118,South End,1C,7,4,D4,04,05,-71.08187642,42.34257113
BCS-00152440,2026-01-30 11:01:47.216597+00,,2026-02-02 11:01:47.216597+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,Bulfinch Pl & Sudbury St,10,Sudbury St,02114,Downtown,1B,1,3,A1,03,06,-71.06096312,42.36124827
BCS-00152572,2026-01-30 12:43:44.656476+00,2026-01-30 18:45:05+00,2026-02-02 12:43:44.656476+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"35 Monsignor Reynolds Way, Boston, MA 02118",35,Monsignor Reynolds Way,02118,South End,1C,2,4,D4,08,01,-71.069427,42.340131
BCS-00152595,2026-01-30 12:56:59.562142+00,2026-01-30 15:15:15+00,2026-02-02 12:56:59.562142+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,Shawmut Ave & Union Park,315,Shawmut Ave,02118,South End,1C,2,4,D4,03,07,-71.0706044,42.34214958
BCS-00152609,2026-01-30 13:12:13.141888+00,2026-01-30 15:15:17+00,2026-02-02 13:12:13.141888+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"713-719 E Broadway, Boston, MA 02127",,E Broadway,02127,South Boston,5,2,6,C6,06,06,-71.036649,42.335406
BCS-00152850,2026-01-30 16:22:25.339+00,2026-01-30 17:30:05+00,2026-02-02 16:22:25.339+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"513 Washington St, Dorchester, MA 02124",513,Washington St,02124,Dorchester,7B,4,8,C11,17,03,-71.0721225,42.293547
BCS-00152981,2026-01-30 21:02:19.919+00,,2026-02-02 21:02:19.919+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"390 Commonwealth Ave, Boston, MA 02115",390,Commonwealth Ave,02115,Back Bay,10A,8,4,D4,05,15,-71.0903205,42.348609
BCS-00152982,2026-01-30 21:03:17.834109+00,,2026-02-02 21:03:17.834109+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"275 Bunker Hill St, Boston, MA 02129",275,Bunker Hill St,02129,Charlestown,1A,1,3,A15,02,05,-71.0649225,42.380271
BCS-00153000,2026-01-30 23:10:20.279997+00,2026-01-31 07:30:08+00,2026-02-02 23:10:20.279997+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,Chestnut Hill Ave & Commonwealth Ave,1880,Commonwealth Ave,02135,Brighton,4,9,11,D14,21,16,-71.1532108,42.338014
BCS-00153012,2026-01-31 07:11:15.136+00,2026-01-31 08:00:08+00,2026-02-03 07:11:15.136+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"91 Monsignor Dennis F. O'Callaghan Way, South Boston, MA 02127",91,Monsignor Dennis F. O'Callaghan Way,02127,South Boston,5,2,6,C6,07,07,-71.054577,42.326037
BCS-00153026,2026-01-31 08:43:47.002+00,2026-02-02 08:30:03+00,2026-02-03 08:43:47.002+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Closed,Resolved,removed by HC OD BL Dr,ONTIME,Call,"112 Bloomfield St, Boston, MA 02124",112,Bloomfield St,02124,Dorchester,3,4,7,C11,17,02,-71.070822,42.298227
BCS-00153053,2026-01-31 10:00:22.200266+00,2026-01-31 10:30:10+00,2026-02-03 10:00:22.200266+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"1 Wellington St, Boston, MA 02118",1,Wellington St,02118,South End,1C,7,4,D4,04,05,-71.08137,42.341499
BCS-00153062,2026-01-31 10:20:06.218+00,2026-01-31 11:45:12+00,2026-02-03 10:20:06.218+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"4 Kovey Ct, Hyde Park, MA 02136",4,Kovey Ct,02136,Hyde Park,8A,5,10,E18,18,19,-71.1395505,42.255792
BCS-00153066,2026-01-31 10:29:14.147+00,2026-01-31 11:45:15+00,2026-02-03 10:29:14.147+00,Lost Pet,Lost Pet,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"9 Schirmer Rd, West Roxbury, MA 02132",9,Schirmer Rd,02132,West Roxbury,6A,6,10,E5,20,19,-71.1498825,42.292305
BCS-00153065,2026-01-31 10:30:13.909065+00,2026-01-31 10:45:19+00,2026-02-03 10:30:13.909065+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,W Canton St & Warren Ave,182,W Canton St,02118,South End,1C,2,4,D4,04,01,-71.07588423,42.34391858
BCS-00153068,2026-01-31 10:36:03.647+00,2026-01-31 11:45:17+00,2026-02-03 10:36:03.647+00,Lost Pet,Lost Pet,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"VFW Pkwy & Corey St, West Roxbury, MA 02132",,VFW Pkwy & Corey St,02132,West Roxbury,6A,6,10,E5,20,17,-71.16264,42.293448
BCS-00153071,2026-01-31 10:39:30.537+00,2026-01-31 11:45:19+00,2026-02-03 10:39:30.537+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"6 Lamartine St, Jamaica Plain, MA 02130",6,Lamartine St,02130,Jamaica Plain,10A,6,9,E13,10,07,-71.099991,42.323949
BCS-00153075,2026-01-31 11:04:44.200009+00,2026-01-31 11:45:21+00,2026-02-03 11:04:44.200009+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"118 Bartlett St, Boston, MA 02129",118,Bartlett St,02129,Charlestown,1A,1,3,A15,02,05,-71.0664705,42.3792
BCS-00153081,2026-01-31 11:14:55.03989+00,2026-01-31 12:30:16+00,2026-02-03 11:14:55.03989+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"572-584 Bennington St, Boston, MA 02128",580,Bennington St,02128,East Boston,9,1,1,A7,01,11,-71.017794,42.383241
BCS-00153122,2026-01-31 13:07:40.105+00,2026-01-31 14:15:21+00,2026-02-03 13:07:40.105+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"121 Rosseter St, Dorchester, MA 02121",121,Rosseter St,02121,Dorchester,3,4,7,C11,14,04,-71.0732295,42.301746
BCS-00153142,2026-01-31 14:17:44.756+00,2026-01-31 14:45:16+00,2026-02-03 14:17:44.756+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"Perkins St & Chestnut St, Jamaica Plain, MA 02130",,Perkins St & Chestnut St,02130,Jamaica Plain,2,6,9,E13,19,03,-71.120232,42.321483
BCS-00153145,2026-01-31 14:29:49.551+00,2026-01-31 14:45:19+00,2026-02-03 14:29:49.551+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,Call,"2149 Dorchester Ave B, Mattapan, MA 02124",2149,Dorchester Ave,02124,Mattapan,7A,3,8,C11,17,13,-71.06705,42.27704
BCS-00153146,2026-01-31 14:34:39.906371+00,2026-01-31 15:15:21+00,2026-02-03 14:34:39.906371+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,Claremont St & Private Alley No. 534,36,Claremont Park,02118,Back Bay,1C,7,4,D4,04,05,-71.08217583,42.34231019
BCS-00153154,2026-01-31 14:56:52.233+00,2026-01-31 16:00:17+00,2026-02-03 14:56:52.233+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"1368 Blue Hill Ave 1, Mattapan, MA 02126",1368,Blue Hill Ave,02126,Mattapan,7B,5,8,B3,18,02,-71.09319,42.27666
BCS-00153156,2026-01-31 15:09:14.839+00,2026-01-31 17:12:02+00,2026-02-03 15:10:03.507632+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,stood up control box and resecured,ONTIME,Call,"13 Garrison St, Boston, MA 02116",13,Garrison St,02116,Back Bay,1C,2,4,D4,04,02,-71.08002,42.346008
BCS-00153160,2026-01-31 15:25:38.802633+00,2026-02-01 09:45:13+00,2026-02-03 15:25:38.802633+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"68 Montgomery St, Boston, MA 02116",68,Montgomery St,02116,South End,1C,2,4,D4,04,01,-71.074422,42.343326
BCS-00153166,2026-01-31 15:44:15.928+00,2026-01-31 17:12:07+00,2026-02-03 15:44:15.928+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,stood up control box and resecured,ONTIME,Call,Garrison St & Huntington Ave,118,Huntington Ave,02116,Back Bay,1C,8,4,D4,04,06,-71.08030261,42.34638257
BCS-00153173,2026-01-31 15:57:56.497+00,2026-01-31 17:45:13+00,2026-02-03 15:57:56.497+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"103 Ninth St, Charlestown, MA 02129",103,Ninth St,02129,Charlestown,1A,1,3,A15,02,02,-71.0516025,42.375654
BCS-00153175,2026-01-31 16:03:21.417+00,2026-02-04 08:15:01+00,2026-02-03 16:03:21.417+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,OVERDUE,Call,"102-104 Leicester St, Brighton, MA 02135",102,Leicester St,02135,Brighton,4,9,11,D14,22,12,-71.1532845,42.352992
BCS-00153179,2026-01-31 16:09:15.932+00,2026-01-31 17:45:16+00,2026-02-03 16:09:15.932+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"4 Charles St, Beacon Hill, MA 02116",4,Charles St,02116,Beacon Hill,1C,8,3,A1,05,03,-71.069805,42.354234
BCS-00153190,2026-01-31 16:52:48.63095+00,2026-02-10 15:35:32+00,2026-02-03 16:52:48.63095+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,Closed,Transitioned,,OVERDUE,BOS311,"25 Sigourney St, Boston, MA 02130",25,Sigourney St,02130,Jamaica Plain,2,6,9,E13,11,07,-71.0993925,42.30891
BCS-00153202,2026-01-31 17:33:56.993646+00,2026-02-01 16:45:13+00,2026-02-03 17:33:56.993646+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,Bateman St & Macdonald St,113,Bateman St,02136,Hyde Park,8A,5,12,E18,18,22,-71.12983333,42.26936972
BCS-00153209,2026-01-31 18:22:54.058253+00,,2026-02-03 18:22:54.058253+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,E First St & M St,3,M St,02127,South Boston,5,2,6,C6,06,07,-71.03341955,42.33818216
BCS-00153212,2026-01-31 18:29:37.583+00,2026-01-31 20:15:13+00,2026-02-03 18:29:37.583+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"251 Monsignor Dennis F. O'Callaghan Way, South Boston, MA 02127",251,Monsignor Dennis F. O'Callaghan Way,02127,South Boston,5,2,6,C6,07,07,-71.0551935,42.327549
BCS-00153216,2026-01-31 18:52:39.293+00,,2026-02-03 18:52:39.293+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"100 Atlantic Ave, Boston, MA 02110",100,Atlantic Ave,02110,Downtown,1B,1,3,A1,03,01,-71.050671,42.361974
BCS-00153223,2026-01-31 19:09:59.089837+00,2026-02-01 10:30:13+00,2026-02-03 19:09:59.089837+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,BOS311,"680 Hyde Park Ave, Boston, MA 02131",680,Hyde Park Ave,02131,Roslindale,8A,5,12,E18,18,08,-71.1191115,42.277095
BCS-00153232,2026-01-31 19:33:00.314+00,2026-02-02 10:15:03+00,2026-02-03 19:33:00.314+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"463-471 Rutherford Ave, Charlestown, MA 02129",471,Rutherford Ave,02129,Charlestown,1A,1,3,A15,02,06,-71.0713215,42.380883
BCS-00153243,2026-01-31 20:21:50.079+00,,2026-02-03 20:21:50.079+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,Argus Pl & Washington St,,Washington St,02135,Brighton,4,9,11,D14,22,03,-71.15442941,42.34913344
BCS-00153244,2026-01-31 20:23:10.476+00,2026-02-01 23:32:02+00,2026-02-03 20:24:02.855362+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Noted,lights were operational at time of inspection,ONTIME,Call,"27-29 Cunard St, Boston, MA 02120",1053,Tremont St,02120,Roxbury,10B,7,4,D4,09,07,-71.0859555,42.336513
BCS-00153245,2026-01-31 20:29:41.894+00,2026-01-31 21:15:14+00,2026-02-03 20:29:41.894+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"289 Fuller St, Dorchester, MA 02124",289,Fuller St,02124,Dorchester,7B,4,8,B3,17,10,-71.0791425,42.28047
BCS-00153250,2026-01-31 20:54:26.025+00,2026-01-31 21:45:15+00,2026-02-03 20:54:26.026+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"47 Cummins Hwy 2, Roslindale, MA 02131",47,Cummins Hwy,02131,Roslindale,6B,5,12,E5,19,10,-71.1266,42.28527
BCS-00153254,2026-01-31 21:08:58.461+00,2026-01-31 21:30:15+00,2026-02-03 21:08:58.461+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,Call,"47 Cummins Hwy, Roslindale, MA 02131",47,Cummins Hwy,02131,Roslindale,6B,5,12,E5,19,10,-71.1265995,42.285276
